pLeave,pArrive,pAttack,alpha,mu0,K,maxI,maxT,maxD,maxH,hmin,hslope,repair,h_max_c,h_base_c,h_max_a,h_base_a,max_damage,file,predDeaths,damageDeaths,bkgrndDeaths
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.02041,0.5234,0.5292,0.7876,0.5234,16.43,stressL0.665000A0.035000K0.001000r1.020408rep0.txt,7.65682e-4,1.24302e-5,1.44396e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.22449,0.5452,0.5504,0.81,0.55,17.3,stressL0.665000A0.035000K0.001000r1.224490rep0.txt,7.30733e-4,1.1358e-5,1.44433e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.42857,0.5676,0.5694,0.8396,0.564,18.35,stressL0.665000A0.035000K0.001000r1.428571rep0.txt,6.9833e-4,1.26485e-5,1.44453e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.63265,0.5834,0.5886,0.8688,0.5845,19.37,stressL0.665000A0.035000K0.001000r1.632653rep0.txt,6.68259e-4,1.50799e-5,1.44475e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.83673,0.6,0.604,0.89,0.6,19.8,stressL0.665000A0.035000K0.001000r1.836735rep0.txt,6.42712e-4,1.22247e-5,1.44423e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,10,1,1,1,1,0,stressL0.665000A0.035000K0.001000r10.000000rep0.txt,0,0,1.44906e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.04082,0.62,0.6208,0.91,0.62,20.41,stressL0.665000A0.035000K0.001000r2.040816rep0.txt,6.1253e-4,1.33277e-5,1.44558e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.2449,0.631,0.6365,0.9391,0.6337,21.59,stressL0.665000A0.035000K0.001000r2.244898rep0.txt,5.8692e-4,1.86573e-5,1.4461e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.44898,0.65,0.651,0.95,0.65,22.02,stressL0.665000A0.035000K0.001000r2.448980rep0.txt,5.61291e-4,1.45702e-5,1.44599e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.65306,0.66,0.6649,0.96,0.66,22.63,stressL0.665000A0.035000K0.001000r2.653061rep0.txt,5.43654e-4,1.45256e-5,1.4456e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.85714,0.6772,0.6783,0.9797,0.6786,23.27,stressL0.665000A0.035000K0.001000r2.857143rep0.txt,5.15055e-4,1.78273e-5,1.44624e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.06122,0.69,0.6914,1,0.69,23.91,stressL0.665000A0.035000K0.001000r3.061224rep0.txt,4.93823e-4,1.64277e-5,1.44627e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.26531,0.7,0.7057,1,0.7,24.73,stressL0.665000A0.035000K0.001000r3.265306rep0.txt,4.77372e-4,1.57611e-5,1.44621e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.46939,0.7186,0.7187,1,0.7137,25.38,stressL0.665000A0.035000K0.001000r3.469388rep0.txt,4.52735e-4,1.91062e-5,1.44681e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.67347,0.7294,0.7285,1,0.727,25.2,stressL0.665000A0.035000K0.001000r3.673469rep0.txt,4.33086e-4,1.64314e-5,1.44659e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.87755,0.74,0.7407,1,0.74,24.99,stressL0.665000A0.035000K0.001000r3.877551rep0.txt,4.14604e-4,1.40855e-5,1.44704e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.08163,0.75,0.7515,1,0.75,25.91,stressL0.665000A0.035000K0.001000r4.081633rep0.txt,3.98229e-4,1.35805e-5,1.44673e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.28571,0.76,0.7626,1,0.76,26.79,stressL0.665000A0.035000K0.001000r4.285714rep0.txt,3.81765e-4,1.32195e-5,1.4468e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.4898,0.77,0.7738,1,0.77,26.74,stressL0.665000A0.035000K0.001000r4.489796rep0.txt,3.66015e-4,1.25441e-5,1.44727e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.69388,0.78,0.7856,1,0.78,27.55,stressL0.665000A0.035000K0.001000r4.693878rep0.txt,3.49965e-4,1.19196e-5,1.44701e-4
0.665,0.035,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.89796,0.79,0.7953,1,0.79,27.64,stressL0.665000A0.035000K0.001000r4.897959rep0.txt,3.34178e-4,1.12928e-5,1.44725e-4
